track,album,album_type,artist,album_duration,release_date,recording_period,recording_location,album_genre,album_styles,album_moods,album_themes,genres,styles,moods,themes,composers,user_rating
Give Me Strength,Hitchhiker,studio,Neil Young,33:36:00,,,,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Autumnal, Calm/Peaceful, Intimate, Laid-Back/Mellow, Poignant, Reflective, Relaxed, Soft/Quiet, Soothing, Sweet, Warm, Wistful, Gentle, Melancholy, Lazy","Healing/Comfort, Introspection, Loneliness, Feeling Blue, Comfort, Heartache, Heartbreak, Lifecycle, Late Night, Long Walk",,,,,Neil Young,8.0
Glass Accident,Peace Trail,studio,Neil Young,38:19:00,,,Shangrila Zuma,Pop/Rock,"Album Rock, Hard Rock, Alternative/Indie Rock","Angry, Outraged, Passionate, Searching, Urgent, Yearning","Introspection, Loss/Grief, Protest, Reflection, Revolution, World View, Yearning, Patriotism, Stay in Bed",,,,,Neil Young,4.0
Glass and Steel,Innocent Eyes,studio,Graham Nash,34:10:00,1986,," Devonshire Studios, LA, CA Longview Farms, Worcester, MA Rudy Records, LA, CA ",Pop/Rock,Contemporary Singer/Songwriter,,,,,,,Graham Nash,
Glimmer,Storytone,studio,Neil Young,41:32:00,,19-Aug-14,"Capitol Studios, Hollywood, CA","Pop/Rock, Blues","Album Rock, Contemporary Blues, Country-Rock, Contemporary Singer/Songwriter","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate, Brash, Fun, Provocative, Rollicking, Rousing","Introspection, Reflection",,,,,Neil Young,6.0
Glory,Here If You Listen,studio,David Crosby,45:08:00,,2018,"Flux Studios, New York","Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",,,,,"David Crosby, Michael League, Becca Stevens, Michelle Willis",7.0
Go Back Home,Stephen Stills,studio,Stephen Stills,38:59:00,1970,,"London, England",Pop/Rock,"Album Rock, Contemporary Pop/Rock, Hard Rock, Singer/Songwriter","Confident, Earnest, Earthy, Freewheeling, Gritty, Gutsy, Laid-Back/Mellow, Meandering, Rollicking, Rousing, Swaggering, Yearning, Bravado","Drinking, Empowerment, Feeling Blue",Pop/Rock,"Album Rock, Funk, Rock & Roll","Bright, Freewheeling, Rousing, Tense/Anxious, Warm",Late Night,Stephen Stills,9.0
Goin' Back,Comes a Time,studio,Neil Young,35:39:00,,"November 28, 1975 - November 21, 1977"," Broken Arrow, Redwood City, CA Columbia, London, England Sound Shop Recording Studios, Nashville, TN ",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Soft Rock","Bittersweet, Calm/Peaceful, Earthy, Laid-Back/Mellow, Light, Plaintive, Poignant, Reflective, Relaxed, Soft/Quiet, Soothing, Sweet, Warm, Ambitious, Brooding, Cathartic, Difficult, Pastoral, Rustic, Searching, Acerbic, Angst-Ridden, Complex, Earnest, Eccentric, Literate, Melancholy, Messy, Nocturnal, Organic, Provocative, Quirky, Ramshackle, Rousing, Smooth, Volatile, Weary, Autumnal, Confrontational, Gentle, Harsh, Intimate, Wistful, Cerebral, Meandering, Refined, Sad, Somber, Angry, Bitter, Brash, Exuberant, Nihilistic, Self-Conscious, Aggressive, Bleak, Cynical/Sarcastic, Druggy, Eerie, Gloomy, Rollicking, Rowdy, Trippy","Autumn, Politics/Society, Reflection, Feeling Blue, Introspection, Heartache, Late Night, Solitude",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Soft Rock","Calm/Peaceful, Gentle, Laid-Back/Mellow, Light, Poignant, Reflective, Relaxed, Smooth, Soft/Quiet, Soothing, Sweet, Warm","At the Office, Comfort, Day Driving, Hanging Out, Relaxation, Sunday Afternoon, The Great Outdoors",Neil Young,9.0
Golden Days,This Path Tonight,studio,Graham Nash,41:43:00,,,,Pop/Rock,"Contemporary Pop/Rock, Contemporary Singer/Songwriter","Amiable/Good-Natured, Literate, Poignant, Laid-Back/Mellow, Gentle, Reflective, Relaxed, Sentimental, Summery, Warm, Pastoral, Smooth, Soothing, Sweet, Intimate, Wistful, Autumnal, Earnest, Organic","Politics/Society, Relaxation, Small Gathering",,,,,"Shane Fontayne, Graham Nash",
Golden Idols,Now,studio,Graham Nash,38:38:00,,,Brooklyn Recording,Pop/Rock,"Country-Rock, Singer/Songwriter, Soft Rock, Folk-Rock, British Invasion","Laid-Back/Mellow, Calm/Peaceful, Melodic, Organic, Smooth, Warm, Yearning, Agreeable, Dreamy, Exploratory, Gentle, Lonely, Poetic, Sentimental, Strong, Confessional, Flowing, Intimate, Nostalgic, Pastoral, Reassuring/Consoling, Soothing, Springlike","Relationships, Introspection, Sunday Afternoon, Affection/Fondness, Reflection, Relaxation, Sweet Dreams, Daydreaming, At the Office",,,,,Graham Nash,
Good to See You,Silver & Gold,studio,Neil Young,39:10:00,,"August 26, 1997 - May 28, 1999","Arlyn Studios, Austin, TX",Pop/Rock,"Album Rock, Country-Rock","Amiable/Good-Natured, Autumnal, Gentle, Intimate, Laid-Back/Mellow, Reflective, Soothing, Wistful",Relaxation,"Easy Listening, Pop/Rock","Adult Contemporary, Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Cheerful, Lively, Nostalgic, Romantic","In Love, Regret, Reminiscing",Neil Young,7.0
Got It Made,American Dream,studio,"Crosby, Stills, Nash & Young",57:31:00,,"March 3, 1988 - September 16, 1988","Redwood Digital Studios, Woodside, CA",Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock","Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors","International, Pop/Rock, R&B","Contemporary Pop/Rock, Singer/Songwriter, Soul","Yearning, Sentimental",,"Stephen Stills, Neil Young",6.0
Grace,Crosby & Nash,studio,Crosby & Nash,1:14:17,,10-Aug-04,"Center Staging, Burbank, CA",Pop/Rock,"Contemporary Pop/Rock, Contemporary Singer/Songwriter","Earnest, Intimate, Wistful, Laid-Back/Mellow, Organic, Plaintive, Reflective, Sentimental, Amiable/Good-Natured, Bittersweet, Gentle",,Pop/Rock,Singer/Songwriter,"Calm/Peaceful, Dreamy, Sentimental",,James Raymond,8.0
Grave Concern,Wild Tales,studio,Graham Nash,31:16:00,1973,,"Rudy Records, San Francisco, CA",Pop/Rock,"Country-Rock, Soft Rock, Singer/Songwriter","Yearning, Lonely",,Pop/Rock,Contemporary Pop/Rock,"Lively, Optimistic",,Graham Nash,
Grey to Green,Right By You,studio,Stephen Stills,37:46:00,1984,,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock",,,,,,,,6.0
Guardian Angel,Long May You Run,studio,The Stills-Young Band,1:12:10,10/9/1976,"February 16, 1976 - June 7, 1976","Criteria Recording Studios, Miami, FL",Pop/Rock,"Album Rock, Contemporary Pop/Rock, Country-Rock, Singer/Songwriter","Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Ambitious, Complex, Earnest, Meandering, Messy, Organic, Ramshackle, Searching","Introspection, Reflection",,,,,Neil Young,7.0
Guinevere,Another Stoney Evening,studio,David Crosby,1:15:11,1998-13-01,10-Oct-71,,Pop/Rock,"Singer/Songwriter, Album Rock, Soft Rock","Sentimental, Amiable/Good-Natured, Earnest, Gentle, Intimate, Laid-Back/Mellow, Organic, Poignant, Reflective, Wistful","Daydreaming, Dinner Ambiance",,,,,"David Crosby, Graham Nash",8.0
Guinnevere,"Crosby, Stills & Nash",studio,"Crosby, Stills & Nash",40:52:00,,"June 26, 1968 - April 3, 1969"," Record Plant, New York, NY United Studio B, Hollywood, CA Wall ",Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock","Autumnal, Gentle, Amiable/Good-Natured, Intimate, Relaxed, Searching, Sentimental, Smooth, Soothing, Summery, Sweet, Warm, Yearning, Earnest, Laid-Back/Mellow, Literate, Organic, Poignant, Reflective, Wistful","Rainy Day, Relaxation, Reminiscing, Reunion, Sunday Afternoon, Imagination, Reflection, Feeling Blue, Hanging Out, Introspection, Late Night, Autumn","Pop/Rock, Folk","Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock, Folk-Pop","Amiable/Good-Natured, Earnest, Intimate, Laid-Back/Mellow, Organic, Poignant, Reflective, Relaxed, Searching, Sentimental, Smooth, Soothing, Summery, Warm, Wistful, Yearning, Calm/Peaceful, Dreamy","Affection/Fondness, Comfort, In Love, Rainy Day, Relaxation, Reminiscing, The Great Outdoors",David Crosby,9.0
"Guitar Solo, No. 1",Dead Man,soundtrack,Neil Young,1:02:26,,27-Mar-95,"Mason St. Studios, San Francisco, CA","Pop/Rock, Stage & Screen","Film Music, Instrumental Rock, Original Score, Soundtracks","Bleak, Brooding, Melancholy, Wistful",,"Stage & Screen, Pop/Rock","Film Music, Original Score, Soundtracks, Alternative/Indie Rock, Experimental Rock, Instrumental Rock","Atmospheric, Bleak, Brittle, Earthy, Eerie, Enigmatic, Gritty, Gutsy, Meandering, Nocturnal, Ominous, Organic, Weary","Imagination, Late Night, Night Driving, Reflection, Solitude",Neil Young,7.0
"Guitar Solo, No. 2",Dead Man,soundtrack,Neil Young,1:02:26,,27-Mar-95,"Mason St. Studios, San Francisco, CA","Pop/Rock, Stage & Screen","Film Music, Instrumental Rock, Original Score, Soundtracks","Bleak, Brooding, Melancholy, Wistful",,"Stage & Screen, Pop/Rock","Film Music, Original Score, Soundtracks, Alternative/Indie Rock, Experimental Rock, Instrumental Rock","Atmospheric, Bleak, Brittle, Dramatic, Earthy, Gritty, Gutsy, Meandering, Organic, Weary","Imagination, Late Night, Night Driving, Reflection, Solitude",Neil Young,7.0
"Guitar Solo, No. 3",Dead Man,soundtrack,Neil Young,1:02:26,,27-Mar-95,"Mason St. Studios, San Francisco, CA","Pop/Rock, Stage & Screen","Film Music, Instrumental Rock, Original Score, Soundtracks","Bleak, Brooding, Melancholy, Wistful",,"Stage & Screen, Pop/Rock","Film Music, Original Score, Soundtracks, Alternative/Indie Rock, Experimental Rock, Instrumental Rock","Atmospheric, Brittle, Dramatic, Earthy, Enigmatic, Gritty, Gutsy, Meandering, Nocturnal, Organic, Trashy","Imagination, Late Night, Night Driving, Reflection, Solitude",Neil Young,7.0
"Guitar Solo, No. 4",Dead Man,soundtrack,Neil Young,1:02:26,,27-Mar-95,"Mason St. Studios, San Francisco, CA","Pop/Rock, Stage & Screen","Film Music, Instrumental Rock, Original Score, Soundtracks","Bleak, Brooding, Melancholy, Wistful",,"Stage & Screen, Pop/Rock","Film Music, Original Score, Soundtracks, Alternative/Indie Rock, Experimental Rock, Instrumental Rock","Atmospheric, Bleak, Brooding, Dramatic, Earthy, Eerie, Enigmatic, Gritty, Gutsy, Meandering, Nocturnal, Ominous, Organic, Tense/Anxious, Theatrical","Imagination, Late Night, Night Driving, Reflection, Solitude",Neil Young,7.0
"Guitar Solo, No. 5",Dead Man,soundtrack,Neil Young,1:02:26,,27-Mar-95,"Mason St. Studios, San Francisco, CA","Pop/Rock, Stage & Screen","Film Music, Instrumental Rock, Original Score, Soundtracks","Bleak, Brooding, Melancholy, Wistful",,"Stage & Screen, Pop/Rock","Film Music, Original Score, Soundtracks, Alternative/Indie Rock, Experimental Rock, Instrumental Rock","Atmospheric, Bleak, Brittle, Dramatic, Earthy, Gritty, Gutsy, Meandering, Nocturnal, Organic, Weary","Imagination, Late Night, Night Driving, Reflection, Solitude",Neil Young,7.0
"Guitar Solo, No. 6",Dead Man,soundtrack,Neil Young,1:02:26,,27-Mar-95,"Mason St. Studios, San Francisco, CA","Pop/Rock, Stage & Screen","Film Music, Instrumental Rock, Original Score, Soundtracks","Bleak, Brooding, Melancholy, Wistful",,"Stage & Screen, Pop/Rock","Film Music, Original Score, Soundtracks, Alternative/Indie Rock, Experimental Rock, Instrumental Rock","Atmospheric, Bleak, Earthy, Enigmatic, Gritty, Meandering, Melancholy, Nocturnal, Ominous, Organic, Theatrical, Weary","Imagination, Late Night, Night Driving, Reflection, Solitude",Neil Young,7.0
Half Your Angels,Crosby & Nash,studio,Crosby & Nash,1:14:17,,10-Aug-04,"Center Staging, Burbank, CA",Pop/Rock,"Contemporary Pop/Rock, Contemporary Singer/Songwriter","Earnest, Intimate, Wistful, Laid-Back/Mellow, Organic, Plaintive, Reflective, Sentimental, Amiable/Good-Natured, Bittersweet, Gentle",,Pop/Rock,"Adult Contemporary, Singer/Songwriter","Calm/Peaceful, Dreamy, Sentimental, Yearning",,Graham Nash,8.0
Handle With Care,Everybody Knows,studio,Stephen Stills,40:45:00,,,"Straygator Sound, CA",Pop/Rock,"Contemporary Pop/Rock, Soft Rock","Warm, Earnest, Freewheeling, Laid-Back/Mellow, Meandering, Yearning, Agreeable, Amiable/Good-Natured","Affection/Fondness, Lifecycle, Relaxation, Feeling Blue, Comfort, Healing/Comfort, Sunday Afternoon",,,,,"Bob Dylan, George Harrison, Jeff Lynne, Roy Orbison, Tom Petty",8.0
Hangin' on a Limb,Freedom,studio,Neil Young,1:01:11,,"July 25, 1988 - August 10, 1989",,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,"Pop/Rock, Folk","Album Rock, Hard Rock, Singer/Songwriter, Heartland Rock","Freewheeling, Outraged, Provocative, Searching, Urgent, Visceral, Yearning, Dreamy, Intimate, Romantic, Sensual","Guys Night Out, Hanging Out, Revolution, Freedom, In Love",Neil Young,9.0
Hank to Hendrix,Noise and Flowers,live,Neil Young,1:14:49,,,,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock","Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",,,,,Neil Young,7.0
Happy Together,Paradox,soundtrack,Neil Young,53:15:00,,," Capitol Studios, Hollywood, CA Shangri-La Studios, Malibu Sony Pictures Scoring Stage, Culver City, CA ","Pop/Rock, Stage & Screen","Album Rock, Contemporary Pop/Rock, Hard Rock, Country-Rock, Film Score","Autumnal, Organic, Quirky, Ambitious, Cathartic, Intimate, Meandering, Messy, Nocturnal, Plaintive, Ramshackle, Rustic, Searching, Bittersweet, Brooding, Cerebral, Difficult, Eccentric, Literate, Provocative, Reflective, Complex, Cynical/Sarcastic, Earnest, Harsh, Pastoral, Rousing, Trippy, Weary, Confrontational, Druggy, Laid-Back/Mellow, Poignant, Rollicking, Rowdy, Self-Conscious, Volatile, Wistful, Angry, Brash, Gentle, Melancholy, Somber","Autumn, Introspection, Politics/Society, Late Night, Reflection, Feeling Blue, Solitude",,,,,,6.0
Hard Luck Stories,Landing on Water,studio,Neil Young,39:05:00,1986-07,"August, 1983 - March, 1986","Record One Studios, Los Angeles, CA",Pop/Rock,Album Rock,"Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Literate, Poignant, Acerbic, Ambitious, Complex, Earnest, Meandering, Melancholy, Messy, Organic, Ramshackle, Refined, Rousing, Searching, Somber","Introspection, Reflection",,,,,Neil Young,4.0
Harvest,Harvest,studio,Neil Young,37:10:00,1972-02,"January, 1971 - September, 1971"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection",Pop/Rock,"Country-Rock, Singer/Songwriter, Soft Rock, Folk-Rock, Adult Contemporary, Psychedelic/Garage","Calm/Peaceful, Gentle, Intimate, Laid-Back/Mellow, Lazy, Light, Poignant, Reflective, Relaxed, Sentimental, Soft/Quiet, Soothing, Sweet, Warm, Wistful, Dreamy, Restrained, Romantic, Yearning","Comfort, Hanging Out, In Love, Rainy Day, Sunday Afternoon, The Great Outdoors",Neil Young,9.0
Harvest Moon,Harvest Moon,studio,Neil Young,51:39:00,,"September, 1991 - February, 1992","Redwood Digital Studios, Woodside, CA",Pop/Rock,"Album Rock, Country-Rock","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection","Country, Pop/Rock","Singer/Songwriter, Country-Folk, Adult Contemporary, Americana","Autumnal, Calm/Peaceful, Dreamy, Gentle, Nostalgic, Bittersweet, Delicate, Earnest, Intimate, Laid-Back/Mellow, Reflective, Wistful, Relaxed, Yearning, Playful, Soothing, Plaintive, Sentimental","Reminiscing, In Love",Neil Young,7.0
Harvey's Tune,Super Session,studio,Stephen Stills,50:22:00,1968,1968,,Blues,"Blues-Rock, Electric Chicago Blues, Regional Blues, Modern Electric Chicago Blues","Bittersweet, Freewheeling, Passionate, Playful, Reverent, Rousing, Street-Smart","Hanging Out, Imagination, Late Night, Relaxation, Road Trip",Blues,"Blues-Rock, Jam Bands, Jazz-Rock",,,,9.0
Haven't We Lost Enough?,Live It Up,live,"Crosby, Stills & Nash",39:17:00,,"February 1, 1986 - February 5, 1990"," Capitol Recording Studios, Studio A, Hollywood, CA Devonshire Studios, 3 Buritys Home-Brew Studio, OH ",Pop/Rock,"Contemporary Pop/Rock, Album Rock","Pastoral, Laid-Back/Mellow, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful",,,,,,"Kevin Cronin, Stephen Stills",5.0
Hawaii,Hitchhiker,studio,Neil Young,33:36:00,,,,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Autumnal, Calm/Peaceful, Intimate, Laid-Back/Mellow, Poignant, Reflective, Relaxed, Soft/Quiet, Soothing, Sweet, Warm, Wistful, Gentle, Melancholy, Lazy","Healing/Comfort, Introspection, Loneliness, Feeling Blue, Comfort, Heartache, Heartbreak, Lifecycle, Late Night, Long Walk",,,,,Neil Young,8.0
Hawks & Doves,Hawks & Doves,studio,Neil Young,30:30:00,1980-11,1974 - 1980," Broken Arrow Studio, Redwood City, CA Gold Star Recording Studios, Hollywood, CA Indigo Ranch Studios, Malibu ",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Laid-Back/Mellow, Pastoral, Relaxed, Rustic, Light, Playful, Autumnal, Bittersweet, Confrontational, Earthy, Literate, Poignant, Ambitious, Complex, Detached, Earnest, Meandering, Messy, Organic, Ramshackle, Reflective, Searching","Introspection, Reflection",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Freewheeling, Fun, Laid-Back/Mellow, Messy, Playful, Ramshackle, Relaxed, Rollicking, Rousing, Silly","Cool & Cocky, Hanging Out, Summer, The Great Outdoors",Neil Young,6.0
He Was the King,Prairie Wind,studio,Neil Young,52:05:00,,"March, 2005","Master-Link, Nashville, TN",Pop/Rock,Country-Rock,"Autumnal, Bittersweet, Laid-Back/Mellow, Plaintive, Poignant, Reflective, Sentimental, Warm, Wistful","Autumn, Comfort, Introspection, Reflection",Pop/Rock,"American Trad Rock, Country-Rock, Album Rock, Singer/Songwriter, Southern Rock","Rustic, Sentimental, Earthy, Gutsy, Literate, Organic, Poignant, Reflective, Wistful","Drinking, Reflection",Neil Young,7.0
Heart of Gold,Harvest,studio,Neil Young,37:10:00,1972-02,"January, 1971 - September, 1971"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection","Pop/Rock, Country","Country-Rock, Folk-Rock, Singer/Songwriter, Psychedelic/Garage, Soft Rock, Adult Contemporary","Yearning, Searching, Wistful, Bittersweet, Intimate, Melancholy, Poignant, Autumnal, Dreamy, Earnest, Laid-Back/Mellow, Pastoral, Reflective, Romantic, Sentimental","Autumn, Introspection, Reflection, Feeling Blue, Heartache, Loss/Grief, Rainy Day, The Great Outdoors",Neil Young,9.0
